Year,Vol,No,href,title,authors,keywords,keywords_clean
2008,28,8,/volumn/volumn_6136.shtml,基于DEA评价模型挖掘证券投资基金管理信息,赵秀娟;马超群,"基金,评价,数据包络分析","[基金, 评价, 数据包络分析]"
2008,28,8,/volumn/volumn_6136.shtml,基于外汇期货期权的隐含风险中性概率的复原与市场情绪,周  娟;韩立岩,"外汇期货期权,隐含风险中性概率,投资者情绪,Knight不确定性","[外汇期货期权, 隐含风险中性概率, 投资者情绪, KNIGHT不确定性]"
2008,28,8,/volumn/volumn_6136.shtml,信用违约风险模型中违约概率的统计推断,周  勇;谢尚宇;袁  媛,"信用风险,违约风险,删失数据,风险率(强度)函数,Cox模型,Logist模型,Cox变系数模型","[信用风险, 违约风险, 删失数据, 风险率函数, COX模型, LOGIST模型, COX变系数模型]"
2008,28,Suppl,/volumn/volumn_6134.shtml,神经系统中的涌现,方福康,"神经系统,复杂性,涌现,系统科学","[神经系统, 复杂性, 涌现, 系统科学]"
2008,28,Suppl,/volumn/volumn_6134.shtml,群体行为的一致性问题及研究,郑毓蕃;束玲琳;林志赟,"多个体系统,网络拓扑结构,群体行为,一致性","[多个体系统, 网络拓扑结构, 群体行为, 一致性]"
2008,28,Suppl,/volumn/volumn_6134.shtml,复杂系统的层级结构———兼探讨相互作用的规律性,车宏安,"复杂系统,层级结构,相互作用","[复杂系统, 层级结构, 相互作用]"
2008,28,Suppl,/volumn/volumn_6134.shtml,关于复杂系统的演化过程的五阶段模型———涌现研究的启示和展望,陈  禹;方美琪,"涌现,复杂适应系统理论,主体,演化","[涌现, 复杂适应系统理论, 主体, 演化]"
2008,28,Suppl,/volumn/volumn_6134.shtml,复杂网络的结构功能性质及其应用,汪小帆;汪秉宏;曹进德;郑志刚,"复杂网络,结构,功能,动力学","[复杂网络, 结构, 功能, 动力学]"
2008,28,Suppl,/volumn/volumn_6134.shtml,复杂性科学研究的对称性视角———理论与规范建模方法,许晓鸣;周石鹏,"复杂性科学,复杂系统,对称性,对称性破缺,规范建模","[复杂性科学, 复杂系统, 对称性, 对称性破缺, 规范建模]"
2008,28,Suppl,/volumn/volumn_6134.shtml,多Agent系统一致性问题的非线性方法及结果,林志赟;颜钢锋,"多agent系统,一致性问题,非线性,动态拓扑结构","[多AGENT系统, 一致性问题, 非线性, 动态拓扑结构]"
2008,28,Suppl,/volumn/volumn_6134.shtml,面向国家战略需求的系统工程课题研究,吴启迪;苗得雨;李  莉;缪  成;许维胜,"应急管理,复杂调度,金融支持","[应急管理, 复杂调度, 金融支持]"
2008,28,Suppl,/volumn/volumn_6134.shtml,社会经济复杂系统：方法论创新及实际应用,盛昭瀚;杜建国,"复杂系统,方法论,计算实验,人工社会","[复杂系统, 方法论, 计算实验, 人工社会]"
2008,28,Suppl,/volumn/volumn_6134.shtml,从生物感知认知到系统工程方法论,韩崇昭;韩德强;介  婧,"仿生学,系统工程,智能计算,信息融合","[仿生学, 系统工程, 智能计算, 信息融合]"
2008,28,Suppl,/volumn/volumn_6134.shtml,基于仿真的优化的研究综述和主要问题的探讨,汪定伟,"复杂系统,计算机仿真,最优化,研究综述,计算方法","[复杂系统, 计算机仿真, 最优化, 研究综述, 计算方法]"
2008,28,Suppl,/volumn/volumn_6134.shtml,复杂系统反馈动态复杂性分析方法系,贾仁安;王翠霞;贾晓菁,"复杂系统,反馈,动态复杂性,系统动力学","[复杂系统, 反馈, 动态复杂性, 系统动力学]"
2008,28,Suppl,/volumn/volumn_6134.shtml,柔性资源受限的项目调度问题研究进展,罗荣桂;吴  兵,"柔性资源,资源受限,项目调度","[柔性资源, 资源受限, 项目调度]"
2008,28,Suppl,/volumn/volumn_6134.shtml,复杂网络抗毁性研究若干问题的思考,谭跃进;吕  欣;吴  俊;邓宏钟,"复杂网络,抗毁性,无标度网络,框架,一般性定义","[复杂网络, 抗毁性, 无标度网络, 框架, 一般性定义]"
2008,28,Suppl,/volumn/volumn_6134.shtml,国家关键基础设施建模仿真研究进展,胡晓峰;李志强;曹  强;罗  批,"国家关键基础设施,复杂系统,虚拟战争空间,建模与仿真","[国家关键基础设施, 复杂系统, 虚拟战争空间, 建模与仿真]"
2008,28,Suppl,/volumn/volumn_6134.shtml,供应链系统的干扰管理研究,胡祥培;丁秋雷;王旭坪,"供应链系统,干扰管理","[供应链系统, 干扰管理]"
2008,28,Suppl,/volumn/volumn_6134.shtml,供应链系统复杂性研究,王红卫;郭  敏,"供应链系统,复杂性,不确定性,动态性","[供应链系统, 复杂性, 不确定性, 动态性]"
2008,28,Suppl,/volumn/volumn_6134.shtml,系统工程中自组织优化方法及其应用,杨根科;陈玉旺;戴  博,"自组织临界性,Bak-Sneppen模型,极值动力学,自组织优化","[自组织临界性, BAKSNEPPEN模型, 极值动力学, 自组织优化]"
2008,28,Suppl,/volumn/volumn_6134.shtml,生物反恐体系中应急救援系统协同模式研究,赵林度;孙  立,"应急救援,协同模式,应急管理,生物反恐","[应急救援, 协同模式, 应急管理, 生物反恐]"
2008,28,Suppl,/volumn/volumn_6134.shtml,一类典型复杂系统的优化设计及精度分配,陈  杰;窦丽华;张  佳,"复杂系统,武器装备,精度分配,优化设计","[复杂系统, 武器装备, 精度分配, 优化设计]"
2008,28,Suppl,/volumn/volumn_6134.shtml,大型集成系统体系结构研究进展与挑战,王明哲,"系统的系统集成,集成体系结构,组件系统,体系结构设计与评价","[系统系统集成, 集成体系结构, 组件系统, 体系结构设计与评价]"
2008,28,7,/volumn/volumn_6137.shtml,地震灾后重建系统工程的综合集成模式,徐玖平;卢  毅,"地震,灾后重建系统工程,综合集成,物理-事理-人理系统方法,和谐,均衡","[灾后重建系统工程, 综合集成, 物理事理人理系统方法, 和谐, 均衡]"
2008,28,7,/volumn/volumn_6137.shtml,风险投资、IPO时机与经营绩效———来自香港创业板的经验证据,唐运舒;谈  毅,"IPO,风险投资,盈余管理,经营绩效","[IPO, 风险投资, 盈余管理, 经营绩效]"
2008,28,7,/volumn/volumn_6137.shtml,多因素采购组合拍卖获胜者确定问题研究,黄  河;徐鸿雁;陈  剑,"多因素拍卖,采购组合拍卖,获胜者确定问题,算法","[多因素拍卖, 采购组合拍卖, 获胜者确定问题, 算法]"
2008,28,7,/volumn/volumn_6137.shtml,不完全市场下基于局部风险最小策略的股票期货定价研究,张力健;马  健;许  玥,"离散时间不完全市场,局部风险最小策略,极小鞅测度,股票期货定价,实证研究","[离散时间不完全市场, 局部风险最小策略, 极小鞅测度, 股票期货定价, 实证研究]"
2008,28,7,/volumn/volumn_6137.shtml,我国相机抉择财政政策周期性的经验研究———基于结构预算的多模型分析,王立勇,"相机抉择财政政策,反周期,顺周期,结构预算余额,产出缺口","[相机抉择财政政策, 反周期, 顺周期, 结构预算余额, 产出缺口]"
2008,28,7,/volumn/volumn_6137.shtml,信息产品垄断厂商定制策略研究,张  宇;唐小我,"消费者定制,不确定,信息产品,产品差异化","[消费者定制, 不确定, 信息产品, 产品差异化]"
2008,28,7,/volumn/volumn_6137.shtml,B2B电子市场环境下供需双方博弈分析,邢  伟;汪寿阳;冯耕中,"电子市场,供应链,Stackelberg博弈,定价策略","[电子市场, 供应链, STACKELBERG博弈, 定价策略]"
2008,28,7,/volumn/volumn_6137.shtml,Caner & Hansen方法在协整检验中的应用研究,刘汉中;王少平,"Caner&Hansen方法,阈值协整,Monte-Carlo仿真,检验水平和检验势","[CANERHANSEN方法, 阈值协整, MONTECARLO仿真, 检验水平和检验势]"
2008,28,7,/volumn/volumn_6137.shtml,下属情商作为调节变量的中国企业高层魅力型领导行为研究,吴维库;刘  军;黄前进,"魅力型领导,情绪智力,领导效能","[魅力型领导, 情绪智力, 领导效能]"
2008,28,7,/volumn/volumn_6137.shtml,门限向量误差修正模型的门限同积bootstrap检验,黄  维;田  铮;杨  政,"门限同积,可识别量,Bootstrap","[门限同积, 可识别量, BOOTSTRAP]"
2008,28,7,/volumn/volumn_6137.shtml,一类连续区间数据的有序加权调和(C-OWH)平均算子及其应用,陈华友;刘金培;王  慧,"多属性群决策,连续的区间数据OWH(C-OWH)算子,有序加权C-OWH算子,组合的C-OWH算子","[多属性群决策, 连续区间数据OWH算子, 有序加权COWH算子, 组合COWH算子]"
2008,28,7,/volumn/volumn_6137.shtml,"基于灰色系统理论GM(1,1)预测的易变质商品最优补货模型",戢守峰;周  宁;任勇强;黄小原,"仓容有限,随机补货间隔期,变质品,服务水平约束,仿真分析","[仓容有限, 随机补货间隔期, 变质品, 服务水平约束, 仿真分析]"
2008,28,7,/volumn/volumn_6137.shtml,含有模糊变量双层规划模型的混合智能算法,徐  临;李全生;唐万生,"双层规划,模糊变量,微粒群算法,高等教育投资","[双层规划, 模糊变量, 微粒群算法, 高等教育投资]"
2008,28,7,/volumn/volumn_6137.shtml,修剪Bagging集成的方法及其应用,李  毓;徐成贤,"机器学习,集成学习,Bagging集成,回归树,修剪集成","[机器学习, 集成学习, BAGGING集成, 回归树, 修剪集成]"
2008,28,7,/volumn/volumn_6137.shtml,路口群落交通流的区间二型模糊预测与多级模糊控制,张伟斌;胡怀中;刘文江,"路口群落,模糊控制,二型模糊系统,模糊聚类","[路口群落, 模糊控制, 二型模糊系统, 模糊聚类]"
2008,28,7,/volumn/volumn_6137.shtml,车用自组织网络分层优化策略研究,刘鸿飞;黄席樾;李丽君;张仔兵,"车用自组网,分层协议,集合理论,负载均衡","[车用自组网, 分层协议, 集合理论, 负载均衡]"
2008,28,7,/volumn/volumn_6137.shtml,一种基于网格密度与空间划分树的聚类算法,曾东海;米  红;刘力丰,"聚类,网格密度,空间划分树","[聚类, 网格密度, 空间划分树]"
2008,28,7,/volumn/volumn_6137.shtml,制造过程资源消耗和环境影响分析模型及应用, 江志刚;张  华;肖  明,"制造过程,资源消耗,环境影响,绿色制造","[制造过程, 资源消耗, 环境影响, 绿色制造]"
2008,28,7,/volumn/volumn_6137.shtml,贝叶斯反馈云模型的分析与设计,刘  继;邓贵仕;那日萨,"云模型,贝叶斯反馈,人机协同,推荐可信度","[云模型, 贝叶斯反馈, 人机协同, 推荐可信度]"
2008,28,7,/volumn/volumn_6137.shtml,基于直觉模糊集的粗交流,王洪凯;管延勇;史开泉,"直觉模糊集,粗集,粗交流,信息度量,α-直觉粗交流截集","[直觉模糊集, 粗集, 粗交流, 信息度量, α直觉粗交流截集]"
2008,28,7,/volumn/volumn_6137.shtml,基于SOFM和遗传算法的定量数据规则提取,徐  怡;李龙澍;李学俊,"定量数据,自组织特征映射网络,变精度粗糙集,遗传算法","[定量数据, 自组织特征映射网络, 变精度粗糙集, 遗传算法]"
2008,28,7,/volumn/volumn_6137.shtml,基于操作轨迹LPV模型的非线性辨识,徐祖华;ZHU Yu-cai;赵  均;钱积新,"非线性辨识,线性时变参数模型,调度变量","[非线性辨识, 线性时变参数模型, 调度变量]"
2008,28,7,/volumn/volumn_6137.shtml,基于距离核函数的除噪和减样方法,刘万里;刘三阳;薛贞霞,"距离核函数,噪点,减样,小概率原理,支持向量机","[距离核函数, 噪点, 减样, 小概率原理, 支持向量机]"
2008,28,7,/volumn/volumn_6137.shtml,基于订单式生产下的产品计划投产量决策, 张毕西;宋  静;关柳颖,"订单式生产,计划投产量,合格品率,不确定性","[订单式生产, 计划投产量, 合格品率, 不确定性]"
2008,28,7,/volumn/volumn_6137.shtml,基于RBF网络的工程保险费率厘定研究,傅鸿源;姚  尧;李  良,"工程保险,保险费率,径向基函数","[工程保险, 保险费率, 径向基函数]"
2008,28,7,/volumn/volumn_6137.shtml,求解最小Steiner树的可视化试验方法,杨宗霄;高艳平;程传业;冯志强;张祖俊,"最小Steiner树,表面活性剂溶液,最短路径规划,可视化仪","[最小STEINER树, 表面活性剂溶液, 最短路径规划, 可视化仪]"
2008,28,6,/volumn/volumn_6138.shtml,基于资金限制的多品种期货套期保值决策模型,迟国泰;杨万武;王玉刚,"多品种套期保值,最优套期保值比率,资金限制,交叉套期保值,多元GARCH,多元蒙特卡罗模拟","[多品种套期保值, 最优套期保值比率, 资金限制, 交叉套期保值, 多元GARCH, 多元蒙特卡罗模拟]"
2008,28,6,/volumn/volumn_6138.shtml,资产组合的集成风险度量及其应用——基于最优拟合Copula函数的VaR方法,张金清;李  徐,"Copula函数,资产组合,集成风险度量,最优拟合,VaR","[COPULA函数, 资产组合, 集成风险度量, 最优拟合, VAR]"
2008,28,6,/volumn/volumn_6138.shtml,固定定价与允许需求延迟批量模型的联合决策,戴道明;杨善林;鲁  奎,"定价,需求延迟,批量问题,联合决策","[定价, 需求延迟, 批量问题, 联合决策]"
2008,28,6,/volumn/volumn_6138.shtml,中国房地产市场管制中四大利益集团联盟的博弈分析,淮建军;刘新梅;雷红梅;张  帆,"房地产市场,联盟,合作博弈,政府管制","[房产市场, 联盟, 合作博弈, 政府管制]"
2008,28,6,/volumn/volumn_6138.shtml,基于复合量化策略的模糊指派求解模型和方法,李法朝;靳晨霞;刘立民,"模糊指派问题,水平效应函数,IL-度量,LU-不确定度,遗传算法","[模糊指派问题, 水平效应函数, IL度量, LU不确定度, 遗传算法]"
2008,28,6,/volumn/volumn_6138.shtml,基于无模型控制的一类宏观经济动态调控,孙剑飞;冯英浚;王新生,"总需求-总供给模型,无模型控制,财政政策,货币政策","[总需求总供给模型, 无模型控制, 财政政策, 货币政策]"
2008,28,6,/volumn/volumn_6138.shtml,关于一类广义可加违约概率模型的探讨,王小明,"信用风险度量,违约概率模型,广义可加模型","[信用风险度量, 违约概率模型, 广义可加模型]"
2008,28,6,/volumn/volumn_6138.shtml,基于外部柔性能力协作的服务系统能力投资决策,陈  娟;周  乐;季建华;邵晓峰,"服务能力,能力投资决策,柔性能力协作,合作收益共享","[服务能力, 能力投资决策, 柔性能力协作, 合作收益共享]"
2008,28,6,/volumn/volumn_6138.shtml,基于有效工资理论的腐败行为特征分析,吴付科;胡适耕;曾宪初,"腐败,权力租,非贪污条件","[腐败, 权力租, 非贪污条件]"
2008,28,6,/volumn/volumn_6138.shtml,复杂项目团队指派的多维度机制设计,黄  河;陈  剑;徐鸿雁,"复杂项目,团队指派,多维度机制设计","[复杂项目, 团队指派, 多维度机制设计]"
2008,28,6,/volumn/volumn_6138.shtml,供应商进行正态样本截尾处理的过程能力判断研究,孔祥芬;何  桢;车建国,"供应商管理,过程能力指数,正态分布,截尾样本","[供应商管理, 过程能力指数, 正态分布, 截尾样本]"
2008,28,6,/volumn/volumn_6138.shtml,开放式车辆路径问题的蚁群优化算法,李相勇;田  澎,"开放式车辆路径问题,蚁群优化算法,禁忌搜索算法,现代启发式算法,后优化过程","[开放式车辆路径问题, 蚁群优化算法, 禁忌搜索算法, 现代启发式算法, 后优化过程]"
2008,28,6,/volumn/volumn_6138.shtml,基于结构元方法的变量模糊的线性规划,刘海涛;郭嗣琮,"模糊变量,模糊线性规划,结构元,序","[模糊变量, 模糊线性规划, 结构元]"
